Nombre_de_Curso,Seccion,Modalidad,Edificio,Salon,Inicio,Final,Dias,Catedratico,Auxiliar,Detalle
0242 COMUNICACIONES 1,N,PRESENCIAL,T-3,407,17:20,18:10,LU  MI  VI,JUAN CARLOS CORDOVA ZECEÑA,,Sin restricciones
0243 COMUNICACIONES 4,N,PRESENCIAL,T-3,209,17:20,19:00,MA,LUIS EDUARDO DURAN CORDOVA,,Sin restricciones
0243 COMUNICACIONES 4,N,PRESENCIAL,T-3,209,17:20,18:10,JU,LUIS EDUARDO DURAN CORDOVA,,Sin restricciones
0248 ELECTRONICA 5,N,PRESENCIAL,T-3,315,16:30,18:10,MA,INGRID SALOME RODRIGUEZ DE LOUKOTA,,Sin restricciones
0248 ELECTRONICA 5,N,PRESENCIAL,T-3,315,17:20,18:10,JU,INGRID SALOME RODRIGUEZ DE LOUKOTA,,Sin restricciones
0249 ELECTRONICA 6,N,PRESENCIAL,T-7,102,18:10,19:00,MA,RONY DANIEL HERNANDEZ GOMEZ,,Sin restricciones
0249 ELECTRONICA 6,N,PRESENCIAL,T-7,102,17:20,19:00,JU,RONY DANIEL HERNANDEZ GOMEZ,,Sin restricciones
0254 HIDROLOGIA,N,HÍBRIDA,HIBR,VIRTUAL,14:50,15:40,LU  MI  VI,CLAUDIO CESAR CASTAÑON CONTRERAS,,Sin restricciones
0258 MAQUINAS HIDRAULICAS,N,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,LU  MI  VI,MYNOR RODERICO FIGUEROA FUENTES,,Sin restricciones
0262 AGUAS SUBTERRANEAS,N,HÍBRIDA,HIBR,VIRTUAL,18:10,19:00,MA  JU,JOSE FERNANDO SAMAYOA ROLDAN,,Sin restricciones
0282 INGENIERIA SANITARIA 2,N,PRESENCIAL,T-3,216,15:40,17:20,MA  JU,GUILLERMO FRANCISCO MELINI SALGUERO,,Sin restricciones
0284 SANEAMIENTO AMBIENTAL,N,HÍBRIDA,HIBR,VIRTUAL,17:20,19:00,MA,WALTER ROLANDO SALAZAR GONZÁLEZ,,Sin restricciones
0284 SANEAMIENTO AMBIENTAL,N,HÍBRIDA,HIBR,VIRTUAL,17:20,18:10,JU,WALTER ROLANDO SALAZAR GONZÁLEZ,,Sin restricciones
0286 HIDRAULICA DE CANALES,N,PRESENCIAL,T-3,402,17:20,18:10,LU  MI  VI,LUIS MANUEL SANDOVAL MENDOZA,,Sin restricciones
0288 INTRODUCCION AL ESTUDIO DE IMPACTO AMBIENTAL,N,HÍBRIDA,HIBR,VIRTUAL,19:50,20:40,LU  MI  VI,RAFAEL ENRIQUE MORALES OCHOA,,Sin restricciones
0302 RESISTENCIA DE MATERIALES 2,N,PRESENCIAL,T-3,315,16:30,17:20,LU  MI  VI,HUGO LEONEL MONTENEGRO FRANCO,,Sin restricciones
0311 ANALISIS ESTRUCTURAL,N,HÍBRIDA,HIBR,VIRTUAL,15:40,16:30,LU  MI  VI,JOSÉ ESTUARDO GALINDO ESCOBAR,,Sin restricciones
0316 CONCRETO ARMADO 2,N,PRESENCIAL,T-3,413,15:40,16:30,LU  MI  VI,MARIO RODOLFO CORZO AVILA,,Sin restricciones
0320 CIMENTACIONES 2,N,PRESENCIAL,T-3,212,16:30,17:20,LU  MI  VI,LUIS ESTUARDO SARAVIA RAMIREZ,,Sin restricciones
0322 DISE\O ESTRUCTURAL 1,N,HÍBRIDA,HIBR,VIRTUAL,14:50,15:40,LU  MI  VI,JOSÉ ESTUARDO GALINDO ESCOBAR,,Sin restricciones
0324 DISE\O ESTRUCTURAL 2,N,PRESENCIAL,T-3,411,16:30,17:20,LU  MI  VI,MARIO RODOLFO CORZO AVILA,,Sin restricciones
0335 GESTION DE DESASTRES,N,PRESENCIAL,T-3,114,15:40,16:30,MA  JU,OMAR GILBERTO FLORES BELTETON,,Sin restricciones
0346 METODOS DE CONSTRUCCION Y SUPERVISION DE OBRAS,N,HÍBRIDA,HIBR,VIRTUAL,16:30,18:10,MA,OSWALDO JOSE OROZCO AREAS,,Sin restricciones
0346 METODOS DE CONSTRUCCION Y SUPERVISION DE OBRAS,N,HÍBRIDA,HIBR,VIRTUAL,17:20,18:10,JU,OSWALDO JOSE OROZCO AREAS,,Sin restricciones
0348 QUIMICA GENERAL 1,N,PRESENCIAL,T-3,404,16:30,17:20,LU MA MI  VI,GABRIEL ESTUARDO SOLÓRZANO CASTELLANOS,,Ver Restricciones
0352 QUIMICA 2,N,PRESENCIAL,T-7,102,14:50,15:40,LU MA MI  VI,TELMA MARICELA CANO MORALES,,Sin restricciones
0354 QUIMICA 3,N,PRESENCIAL,T-3,310,16:30,17:20,LU  MI  VI,EMMETT ECHEVERRIA VALENZUELA,,Sin restricciones
0358 QUIMICA ORGANICA 1,N,PRESENCIAL,T-3,213,15:40,16:30,LU  MI  VI,ERWIN MANUEL ORTIZ CASTILLO,,Sin restricciones
0362 ANALISIS CUALITATIVO,N,PRESENCIAL,T-5,303,18:10,19:00,LU  MI  VI,VICTOR MANUEL MONZON VALDEZ,,Sin restricciones
0368 PRINCIPIOS DE METROLOGIA,N,PRESENCIAL,T-5,302,17:20,18:10,MA  JU,RAMIRO AUGUSTO SANTIZO GONZALEZ,,Sin restricciones
0370 QUIMICA AMBIENTAL,N,PRESENCIAL,T-3,214,19:50,20:40,LU  MI  VI,JAIME DOMINGO CARRANZA GONZALEZ,,Sin restricciones
0380 FISICO QUIMICA 1,N,PRESENCIAL,T-3,215,16:30,17:20,LU  MI  VI,WILLIAM EDUARDO FAGIANI CRUZ,,Sin restricciones
0382 FISICO QUIMICA 2,N,PRESENCIAL,T-3,215,17:20,18:10,LU  MI  VI,WILLIAM EDUARDO FAGIANI CRUZ,,Sin restricciones
0386 LABORATORIO DE FISICO QUIMICA 1,N,PRESENCIAL,T-5,LAB-F-Q,15:40,19:00,JU,WILLIAM EDUARDO FAGIANI CRUZ,MARIA ROSA OVANDO ILLESCAS,Sin restricciones
0388 LABORATORIO DE FISICO QUIMICA 2,N,PRESENCIAL,T-5,LAB-F-Q,15:40,19:00,MA,WILLIAM EDUARDO FAGIANI CRUZ,MARIA ROSA OVANDO ILLESCAS,Sin restricciones
0394 TERMODINAMICA 3,N,PRESENCIAL,T-3,411,18:10,19:00,LU  MI  VI,ANA RUFINA HERRERA SOTO,,Sin restricciones
0396 TERMODINAMICA 4,N,PRESENCIAL,T-3,114,17:20,18:10,LU  MI  VI,ADOLFO NARCISO GRAMAJO ANTONIO,,Sin restricciones
0398 CINETICA DE PROCESOS QUIMICOS,N,PRESENCIAL,T-3,110,18:10,19:00,LU  MI  VI,ADOLFO NARCISO GRAMAJO ANTONIO,,Sin restricciones
0409 SEPARACION POR MEDIO DE MEMBRANAS SELECTIVAS,N,VIRTUAL,MEET,VIRTUAL,19:00,20:40,MA,ANA GLORIA MONTES PEÑA,,Sin restricciones
0410 BALANCE DE MASA Y ENERGIA,N,PRESENCIAL,T-5,302,17:20,18:10,LU  MI  VI,ORLANDO POSADAS VALDEZ,,Sin restricciones
0412 FLUJO DE FLUIDOS,N,PRESENCIAL,T-5,302,16:30,17:20,LU  MI  VI,PABLO ENRIQUE MORALES PANIAGUA,,Sin restricciones
0414 IQ-3 TRANSFERENCIA DE CALOR,N,PRESENCIAL,T-5,303,15:40,16:30,LU  MI  VI,JORGE EMILIO GODINEZ LEMUS,ERVIN HUMBERTO LÓPEZ DE LEÓN,Sin restricciones
0416 IQ-4 TRANSFERENCIA DE MASA,N,HÍBRIDA,HIBR,VIRTUAL,16:30,17:20,LU  MI  VI,WILLIAMS GUILLERMO ALVAREZ MEJIA,MIRNA VIOLETA PÉREZ DE LEÓN,Sin restricciones
0418 IQ-5 TRANSFERENCIA DE MASA EN UNIDADES CONTINUAS,N,HÍBRIDA,HIBR,VIRTUAL,17:20,18:10,LU  MI  VI,KAREN NOELIA HERNÁNDEZ AVILA,,Sin restricciones
0421 GESTION TOTAL DE LA CALIDAD,N,HÍBRIDA,HIBR,VIRTUAL,18:10,19:50,MA,DINNA LISSETTE ESTRADA MOREIRA DE ROSSAL,,Sin restricciones
0423 EXTRACCIONES INDUSTRIALES,N,HÍBRIDA,T-3,214,14:00,15:40,JU,MARIO JOSE MERIDA MERE,,Sin restricciones
0428 LABORATORIO DE INGENIERIA QUIMICA 1,N,PRESENCIAL,T-5,L-OP-UNI,12:10,16:20,SA,KAREN NOELIA HERNÁNDEZ AVILA,ERVIN HUMBERTO LÓPEZ DE LEÓN,Sin restricciones
0430 LABORATORIO DE INGENIERIA QUIMICA 2,N,PRESENCIAL,T-5,L-OP-UNI,16:30,20:40,JU,MANUEL GILBERTO GALVAN ESTRADA,ERVIN HUMBERTO LÓPEZ DE LEÓN,Sin restricciones
0432 DINAMICA DE PROCESOS QUIMICOS,N,VIRTUAL,MEET,VIRTUAL,19:50,20:40,MA  JU,GERARDO RENE ROBLES ALFONSO,,Sin restricciones
0433 INGENIERIA DEL AZUCAR,N,HÍBRIDA,HIBR,VIRTUAL,19:50,20:40,MA  JU,MARIO RENE SANTIZO CALDERON,,Sin restricciones
0436 DISE\O DE EQUIPO,N,PRESENCIAL,T-5,302,18:10,19:00,LU  MI  VI,ORLANDO POSADAS VALDEZ,,Sin restricciones
0437 CONTROL DE CONTAMINANTES INDUSTRIALES,N,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,MA  JU,JORGE MARIO ESTRADA ASTURIAS,,Sin restricciones
0440 MICROBIOLOGIA,N,PRESENCIAL,T-5,LAB-MIC,17:20,18:10,LU  MI  VI,CARLOS SALVADOR WONG DAVI,JOSE ALBERTO MEDINA CALGUA,Sin restricciones
0442 BIOINGENIERIA 1,N,VIRTUAL,MEET,VIRTUAL,15:40,16:30,MA  JU,HILDA PIEDAD PALMA RAMOS,,Sin restricciones
0450 GEOLOGIA,N,PRESENCIAL,T-1,L-III-8,15:40,16:30,MA  JU,CARLA DEYANIRA GORDILLO DE MARCHENA,DIEGO ALFREDO ARREAGA NATARENO,Sin restricciones
0453 MATERIALES DE CONSTRUCCION 1,N,PRESENCIAL,T-3,213,13:10,14:00,LU  MI  VI,JOSE GABRIEL ORDONEZ MORALES,,Sin restricciones
0454 METALURGIA Y METALOGRAFIA,N,PRESENCIAL,T-7,101,19:00,19:50,LU  MI  VI,HERBERT SAMUEL FIGUEROA AVENDAÑO,,Sin restricciones
0455 MATERIALES DE CONSTRUCCION 2,N,PRESENCIAL,T-3,313,14:00,14:50,LU  MI  VI,JOSE GABRIEL ORDONEZ MORALES,,Sin restricciones
0458 MECANICA DE SUELOS 1,N,HÍBRIDA,HIBR,VIRTUAL,14:50,15:40,LU  MI  VI,OMAR ENRIQUE MEDRANO MENDEZ,,Sin restricciones
0472 TECNOLOGIA DE LOS ALIMENTOS,N,VIRTUAL,MEET,VIRTUAL,14:00,14:50,MA  JU,HILDA PIEDAD PALMA RAMOS,,Sin restricciones
0476 GEOLOGIA DEL PETROLEO,N,VIRTUAL,MEET,VIRTUAL,18:10,19:00,LU  MI  VI,ALAN GIOVANI COSILLO PINTO,,Sin restricciones
0482 OPERACIONES Y PROCESOS EN LA INDUSTRIA FARMACEUTICA,N,HÍBRIDA,HIBR,VIRTUAL,18:10,19:50,JU,DINNA LISSETTE ESTRADA MOREIRA DE ROSSAL,,Sin restricciones
0486 DISE\O DE PLANTAS,N,PRESENCIAL,T-5,302,16:30,17:20,MA  JU,ORLANDO POSADAS VALDEZ,,Sin restricciones
0502 REFRIGERACION Y AIRE ACONDICIONADO,N,PRESENCIAL,T-7,301,18:10,19:00,LU  MI  VI,LUIS ALFREDO ASTURIAS ZUNIGA,,Sin restricciones
0504 MOTORES DE COMBUSTION INTERNA,N,PRESENCIAL,T-7,201,17:20,18:10,LU  MI  VI,BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones
0511 MANTENIMIENTO DE HOSPITALES 1,N,PRESENCIAL,T-7,106,19:50,20:40,LU  MI  VI,BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones
0512 INSTRUMENTACION MECANICA,N,HÍBRIDA,HIBR,VIRTUAL,18:10,19:00,MA  JU,CARLOS ANIBAL CHICOJAY COLOMA,,Ver Restricciones
0520 PROCESOS DE MANUFACTURA 1,N,PRESENCIAL,T-7,202,14:00,14:50,MA  JU,CARLOS ENRIQUE CHICOL CABRERA,,Sin restricciones
0522 PROCESOS DE MANUFACTURA 2,N,PRESENCIAL,T-7,301,13:10,14:00,MA  JU,MILTON ALEXANDER FUENTES OROZCO,,Sin restricciones
0524 DISE\O DE MAQUINAS 1,N,PRESENCIAL,T-7,202,18:10,19:00,LU  MI  VI,MILTON ALEXANDER FUENTES OROZCO,,Sin restricciones
0528 DISE\O DE MAQUINAS 3,N,HÍBRIDA,HIBR,VIRTUAL,18:10,19:00,LU  MI  VI,MYNOR RODERICO FIGUEROA FUENTES,,Sin restricciones
0530 MECANISMOS,N,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,MA  JU,CARLOS ANIBAL CHICOJAY COLOMA,,Ver Restricciones
0532 VIBRACIONES,N,PRESENCIAL,T-3,413,19:00,19:50,LU  MI  VI,FREDY MAURICIO MONROY PERALTA,,Sin restricciones
0560 VIAS TERRESTRES 2,N,HÍBRIDA,HIBR,VIRTUAL,19:00,20:40,MA,ESTUARDO JEREZ SANTOS,,Sin restricciones
0560 VIAS TERRESTRES 2,N,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,JU,ESTUARDO JEREZ SANTOS,,Sin restricciones
0585 INGENIERIA DE TRANSITO Y TRANSPORTES,N,HÍBRIDA,HIBR,VIRTUAL,19:50,20:40,LU  MI  VI,VICTOR VINICIO BARRIOS US,,Sin restricciones
0601 INVESTIGACION DE OPERACIONES I,N,VIRTUAL,MEET,VIRTUAL,19:00,19:50,LU  MI  VI,FRANCISCO ARTURO HERNANDEZ ARRIAZA,,Sin restricciones
0603 INVESTIGACION DE OPERACIONES II,N,PRESENCIAL,T-3,216,18:10,19:00,LU  MI  VI,JUAN CARLOS JEREZ  JUAREZ,,Sin restricciones
0606 ANALISIS DE SISTEMAS INDUSTRIALES,N,PRESENCIAL,T-3,402,18:10,19:00,LU  MI  VI,JULIO  OSWALDO ROJAS  ARGUETA,,Sin restricciones
0610 INFORMATICA,N,PRESENCIAL,T-3,404,17:20,18:10,MA  JU,RENATO ISAAC RIVERA PEREZ,,Ver Restricciones
0630 INGENIERIA DE LA PRODUCCION,N,PRESENCIAL,T-3,216,17:20,18:10,LU  MI  VI,JUAN CARLOS JEREZ  JUAREZ,,Sin restricciones
0632 INGENIERIA DE PLANTAS,N,PRESENCIAL,T-3,209,18:10,19:00,LU  MI  VI,OSMAR BERNAL GODINEZ VELÁSQUEZ,,Sin restricciones
0636 DISE\O PARA LA PRODUCCION,N,PRESENCIAL,T-3,210,18:10,19:00,LU  MI  VI,JOSE ROLANDO CHAVEZ SALAZAR,,Sin restricciones
0637 DISEÑO INDUSTRIAL,N,PRESENCIAL,T-3,213,18:10,19:00,LU  MI  VI,ALBERTO EULALIO HERNANDEZ GARCIA,,Sin restricciones
0640 CONTROL DE LA PRODUCCION,N,PRESENCIAL,T-3,105,19:50,20:40,LU  MI  VI,MARIA MARTHA WOLFORD E. DE HERNANDEZ,,Sin restricciones
0644 INGENIERIA TEXTIL 1,N,VIRTUAL,MEET,VIRTUAL,17:20,18:10,MA  JU,NORA LEONOR GARCIA TOBAR,,Sin restricciones
0652 CONTABILIDAD 2,N,PRESENCIAL,T-3,212,19:00,19:50,MA  JU,JAIME ROBERTO RUIZ DIAZ,,Sin restricciones
0653 INGENIERIA DE COSTOS,N,VIRTUAL,MEET,VIRTUAL,19:50,20:40,MA  JU,JOSE ROLANDO CHAVEZ SALAZAR,,Sin restricciones
0654 CONTABILIDAD 3,N,PRESENCIAL,T-1,L-II-1,19:50,20:40,MA  JU,MAYRA SAADETH ARREAZA MARTINEZ,,Sin restricciones
0655 ADMINISTRACION FINANCIERA,N,PRESENCIAL,T-3,105,19:50,20:40,MA  JU,ALDO OZAETA SANTIAGO,,Sin restricciones
0657 ADMINISTRACION DE EMPRESAS 2,N,PRESENCIAL,T-3,411,18:10,19:00,MA  JU,ISMAEL HOMERO JEREZ GONZALEZ,,Sin restricciones
0658 ADMINISTRACION DE PERSONAL,N,PRESENCIAL,T-3,410,17:20,18:10,LU  MI  VI,OTTO LEONEL SUÁREZ MOTA,LUIS FELIPE MENDOZA MORALES,Sin restricciones
0660 MERCADOTECNIA 1,N,PRESENCIAL,T-3,407,18:10,19:00,MA  JU,VICTOR HUGO GARCIA ROQUE,,Sin restricciones
0661 MERCADOTECNIA 2,N,HÍBRIDA,HIBR,VIRTUAL,17:20,18:10,MA  JU,MARIA MARTHA WOLFORD E. DE HERNANDEZ,,Sin restricciones
0666 COSTOS PRESUPUESTOS Y AVALUOS,N,PRESENCIAL,T-3,111,16:30,17:20,LU  MI  VI,GUILLERMO FRANCISCO MELINI SALGUERO,,Sin restricciones
0667 PROGRAMACION COMERCIAL 1,N,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,LU  MI,JURGEN ANDONI RAMIREZ RAMÍREZ,,Sin restricciones
0669 ECONOMIA INDUSTRIAL,N,PRESENCIAL,T-3,402,19:00,19:50,MA  JU,JULIO  OSWALDO ROJAS  ARGUETA,,Sin restricciones
0672 FUNDAMENTOS DE ADMINISTRACION,N,VIRTUAL,MEET,VIRTUAL,14:00,14:50,LU  MI  VI,CESAR ERNESTO URQUIZU RODAS,,Sin restricciones
0687 GEOLOGIA ESTRUCTURAL,N,VIRTUAL,0000,00000000,18:10,19:00,MA  JU,PABLO FERNANDO SANTOS SAMAYOA,,Sin restricciones
0706 PREPARACION Y EVALUACION DE PROYECTOS 1,N,PRESENCIAL,T-3,316,17:20,18:10,LU  MI  VI,OSMAR BERNAL GODINEZ VELÁSQUEZ,,Sin restricciones
0708 PREPARACION Y EVALUACION DE PROYECTOS 2,N,PRESENCIAL,T-3,113,16:30,17:20,LU  MI  VI,BYRON GERARDO CHOCOOJ BARRIENTOS,,Sin restricciones
0710 PLANEAMIENTO,N,HÍBRIDA,HIBR,VIRTUAL,18:10,19:00,LU  MI  VI,ALEJANDRO CASTAÑON LOPEZ,,Sin restricciones
0732 ESTADISTICA 1,N,VIRTUAL,MEET,VIRTUAL,17:20,18:10,LU MA MI JU,KAREN LUCRECIA HURTARTE PINEDA,VICTOR RONALDO GÓMEZ LARA,Sin restricciones
0734 ESTADISTICA 2,N,VIRTUAL,MEET,VIRTUAL,14:50,15:40,LU MA MI JU,LADY MARIEBELIA ELIAS ESTRADA,MICHAEL DOUGLAS PALENCIA GONZÁLEZ,Sin restricciones
0736 ANALISIS PROBABILISTICO,N,VIRTUAL,MEET,VIRTUAL,15:40,16:30,LU MA  JU VI,MARIA EUGENIA AGUILAR BOBADILLA,MÁDELYN ZUSETH PÉREZ ROSALES,Sin restricciones
0769 INTRODUCCION A LA PROGRAMACION DE COMPUTADORAS,N,HÍBRIDA,HIBR,VIRTUAL,14:50,15:40,LU  MI  VI,JOSE ANIBAL SILVA DE LOS ANGELES,,Sin restricciones
0771 INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2,N,HÍBRIDA,HIBR,VIRTUAL,17:20,19:00,JU VI,EDWIN ESTUARDO ZAPETA GOMEZ,,Sin restricciones
0774 SISTEMAS DE BASES DE DATOS 1,N,PRESENCIAL,T-3,216,07:10,10:30,SA,ÁLVARO GIOVANNI LONGO MORALES,,Sin restricciones
0777 ORGANIZACION DE LENGUAJES Y COMPILADORES 1,N,VIRTUAL,MEET,VIRTUAL,17:20,19:00,MA  JU,MARIO JOSE BAUTISTA FUENTES,,Sin restricciones
0781 ORGANIZACION DE LENGUAJES Y COMPILADORES 2,N,VIRTUAL,MEET,VIRTUAL,19:00,20:40,MA  JU,EDGAR RUBEN SABAN RAXON,,Sin restricciones
0786 SISTEMAS ORGANIZACIONALES Y GERENCIALES 1,N,VIRTUAL,MEET,VIRTUAL,19:00,20:40,MA  JU,EDWIN ESTUARDO ZAPETA GOMEZ,,Sin restricciones
0787 SISTEMAS ORGANIZACIONALES Y GERENCIALES 2,N,VIRTUAL,MEET,VIRTUAL,19:00,20:40,MA  JU,MARIO JOSE BAUTISTA FUENTES,,Sin restricciones
0798 SEMINARIO DE SISTEMAS 2,N,VIRTUAL,MEET,VIRTUAL,19:00,20:40,LU  MI,FERNANDO JOSÉ PAZ GONZÁLEZ,,Sin restricciones
0960 MATEMATICA PARA COMPUTACION 1,N,PRESENCIAL,T-3,410,14:50,15:40,LU  MI  VI,MARIO GUSTAVO LOPEZ HERNANDEZ,ROBERTO CARLOS GÓMEZ DONIS,Sin restricciones
0962 MATEMATICA PARA COMPUTACION 2,N,PRESENCIAL,T-3,410,15:40,16:30,LU  MI  VI,MARIO GUSTAVO LOPEZ HERNANDEZ,ROBERTO CARLOS GÓMEZ DONIS,Sin restricciones
0969 TELECOMUNICACIONES Y REDES LOCALES,N,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,MA,JOSE ANIBAL SILVA DE LOS ANGELES,,Sin restricciones
0969 TELECOMUNICACIONES Y REDES LOCALES,N,HÍBRIDA,HIBR,VIRTUAL,19:00,20:40,JU,JOSE ANIBAL SILVA DE LOS ANGELES,,Sin restricciones
0970 REDES DE COMPUTADORAS 1,N,PRESENCIAL,T-3,404,14:00,17:20,SA,PEDRO PABLO HERNANDEZ RAMIREZ,,Sin restricciones
0975 REDES DE COMPUTADORAS 2,N,VIRTUAL,MEET,VIRTUAL,17:20,19:00,MA  JU,ALLAN ALBERTO MORATAYA GÓMEZ,,Sin restricciones
0991 LENGUAJES DE PROGRAMACION APLICADOS A I.E.,N,HÍBRIDA,HIBR,VIRTUAL,13:10,14:50,MI,SERGIO LEONEL GOMEZ BRAVO,,Sin restricciones
0991 LENGUAJES DE PROGRAMACION APLICADOS A I.E.,N,HÍBRIDA,HIBR,VIRTUAL,14:00,14:50,LU,SERGIO LEONEL GOMEZ BRAVO,,Sin restricciones
1025 DIPLOMADO EN ADMINISTRACION DE LA CALIDAD,N,VIRTUAL,MEET,VIRTUAL,18:10,20:40,MA  JU,PABLO RENÉ LEÓN MARQUEZ,,Sin restricciones
1034 DIPLOMADO EN ADMINISTRACION DE LA CALIDAD EN LA INDUSTRIA ALIMENTICIA,N,VIRTUAL,MEET,VIRTUAL,18:10,20:40,MA  JU,ANA PAOLA MÉNDEZ DE LEÓN,,Sin restricciones
1056 DIPLOMADO SEGURIDAD INDUSTRIAL Y SALUD OCUPACIONAL,N,VIRTUAL,MEET,VIRTUAL,18:10,20:40,MA  JU,BRENDA IZABEL MIRANDA CONSUEGRA,,Sin restricciones
1059 DIPLOMADO BUENAS PRACTICAS DE MAN EN LA IND FARMA Y ALIMENTICIA,N,VIRTUAL,MEET,VIRTUAL,13:50,18:50,SA,ANA PAOLA MÉNDEZ DE LEÓN,,Sin restricciones
1060 DIPLOMADO CADENA DE SUMISTROS,N,VIRTUAL,MEET,VIRTUAL,18:10,20:40,LU  MI,BRENDA IZABEL MIRANDA CONSUEGRA,,Sin restricciones
1065 DIPLOMADO ADMINISTRACION Y COMPETENCIAS,N,VIRTUAL,MEET,VIRTUAL,13:10,18:10,SA,JORGE ALEJANDRO AREVALO VALDEZ,,Sin restricciones
1074 DIPLOMADO EN LIDERAZGO DEL TALENTO HUMANO,N,VIRTUAL,MEET,VIRTUAL,14:50,17:20,MA  JU,CARLOS ALBERTO ARIAS LARA,,Sin restricciones
1076 DIPLOMADO EN GESTION GERENCIAL DE OPERACIONES,N,VIRTUAL,MEET,VIRTUAL,18:10,20:40,MA  JU,ANDRES MANUEL REMIS SALGUERO,,Sin restricciones
1091 DIPLOMADO DESARROLLO DE PRACTICAS EMPRESARIALES,N,VIRTUAL,MEET,VIRTUAL,18:10,20:40,MI  VI,CARLOS MATIAS CASTELLANOS ARGUIJO,,Sin restricciones
"1094 DIPLOMADO ELABORACION, FORMULACION Y EVALUACION DE PROYECTOS DE INVERSION",N,VIRTUAL,MEET,VIRTUAL,18:10,20:40,MA  JU,JOSE MARIANO GATICA HUERTAS,,Sin restricciones
2001 PRACTICAS FINALES INGENIERIA CIVIL,N,PRESENCIAL,EPS,EPS-1,20:40,21:30,MI,LUIS GREGORIO ALFARO VELIZ,,Sin restricciones
2025 PRACTICAS INICIALES,N,PRESENCIAL,EPS,EPS-1,14:00,15:40,JU,LUIS GREGORIO ALFARO VELIZ,,Ver Restricciones
2036 PRACTICAS INTERMEDIAS,N,PRESENCIAL,T-3,212,14:00,15:40,MA,JUAN MERCK COS,,Ver Restricciones
3116 MATEMATICA APLICADA 3 (DIPLOMADO),N,PRESENCIAL,T-3,109,14:00,14:50,LU  MI  VI,RENALDO GIRON ALVARADO,,Sin restricciones
3118 MATEMATICA APLICADA 1 (DIPLOMADO),N,PRESENCIAL,T-3,213,16:30,17:20,LU  MI  VI,DOUGLAS KENEDY ROMAN AVILA,,Sin restricciones
3120 MATEMATICA APLICADA 2 (DIPLOMADO),N,PRESENCIAL,T-3,312,15:40,16:30,LU  MI  VI,JOSE MARIA SAQUIMUX CANASTUJ,,Sin restricciones
3123 MATEMATICA APLICADA 5 (DIPLOMADO),N,PRESENCIAL,T-3,312,16:30,17:20,LU  MI  VI,JOSE MARIA SAQUIMUX CANASTUJ,,Sin restricciones
3606 ANALISIS DE SISTEMAS INDUSTRIALES (DIPLOMADO),N,PRESENCIAL,T-3,402,18:10,19:00,LU  MI  VI,JULIO  OSWALDO ROJAS  ARGUETA,,Sin restricciones
3657 ADMINISTRACION DE EMPRESAS 2 (DIPLOMADO),N,PRESENCIAL,T-3,411,18:10,19:00,MA  JU,ISMAEL HOMERO JEREZ GONZALEZ,,Sin restricciones
3658 ADMINISTRACION DE PERSONAL (DIPLOMADO),N,PRESENCIAL,T-3,410,17:20,18:10,LU  MI  VI,OTTO LEONEL SUÁREZ MOTA,,Sin restricciones
3661 MERCADOTECNIA 2 (DIPLOMADO,N,HÍBRIDA,HIBR,VIRTUAL,17:20,18:10,MA  JU,MARIA MARTHA WOLFORD E. DE HERNANDEZ,,Sin restricciones
3669 ECONOMIA INDUSTRIAL (DIPLOMADO,N,PRESENCIAL,T-3,402,19:00,19:50,MA  JU,JULIO  OSWALDO ROJAS  ARGUETA,,Sin restricciones
3710 PLANEAMIENTO (DIPLOMADO),N,HÍBRIDA,HIBR,VIRTUAL,18:10,19:00,LU  MI  VI,ALEJANDRO CASTAÑON LOPEZ,,Sin restricciones
5007 COMUNICACION Y REDACCION II,N,VIRTUAL,MEET,VIRTUAL,18:10,20:40,VI,DIANA ORALIA SALGUERO ESPANA,,Sin restricciones
7913 SEMINARIO DE INVESTIGACION ELECTRONICA,N,PRESENCIAL,T-3,216,18:10,19:00,MA  JU,CARLOS EDUARDO GUZMAN SALAZAR,,Sin restricciones
7935 SEMINARIO DE INVESTIGACION AMBIENTAL,N,VIRTUAL,MEET,VIRTUAL,17:20,18:10,MA  JU,MARILYN CARIBEL ROJAS MALDONADO,,Sin restricciones
7980 INVESTIGACION 1,N,HÍBRIDA,HIBR,VIRTUAL,19:50,20:40,LU  MI  VI,JUAN CARLOS LINARES CRUZ,,Sin restricciones
7984 SEMINARIO DE INVESTIGACION E.P.S. ELECTRICA,N,PRESENCIAL,EPS,EPS-1,17:20,19:00,LU,KENNETH ISSUR ESTRADA RUIZ,,Sin restricciones
7991 SEMINARIO DE INVESTIGACION CIVIL,N,HÍBRIDA,HIBR,VIRTUAL,18:10,19:00,MA  JU,JUAN CARLOS LINARES CRUZ,,Sin restricciones
7993 SEMINARIO DE INVESTIGACION MECANICA,N,PRESENCIAL,T-7,201,15:40,16:30,MA  JU,CARLOS HUMBERTO PEREZ RODRIGUEZ,,Sin restricciones
